id,conversation_id,username,in_reply_to_screen_name,full_text,image_url,tweet_url,lang,location,favorite_count,quote_count,reply_count,retweet_count,user_id,created_at
1970443021721260300,1970443021721260300,_Reflectiz_,, The Shai-Hulud npm attack is spreading like wildfire This self-replicating worm has infected 500+ JavaScript packages since September stealing developer credentials and auto-publishing malicious updates. With npm hosting 3.5M packages and supply chain attacks up 742% since,,https://x.com/_Reflectiz_/status/1970443021721260194,en,WWW,0,0,0,0,895206529934254100,2025-09-23 18:00:00
1970441650037219300,1970441650037219300,_CoderOnX,,1) Breaking: GitHub takes a crucial step towards securing its supply chain! What's at stake? Read on to find out. #cybersecurity #GitHub #SupplyChain #supplychainsecurity #BREAKING #npm #MFA https://t.co/SRnX6xqPBn,https://pbs.twimg.com/media/G1hqOu3W0AAzQth.jpg,https://x.com/_CoderOnX/status/1970441650037219415,en,IN,0,0,1,0,1775485426444210200,2025-09-23 17:54:33
1970441526162473200,1970441526162473200,RedTeamNewsBlog,,New NPM package fezbox uses a clever trick: hiding a cookie-stealing payload inside a QR code image. It's part of a wave of sophisticated supply chain attacks. Stay vigilant with your dependencies. https://t.co/cEXXa0Ugrm,,https://x.com/RedTeamNewsBlog/status/1970441526162473135,en,,0,0,0,0,1903720768783171600,2025-09-23 17:54:03
1970441209341723000,1970441209341723000,yakiniku040220,,Our plan for a more secure npm supply chain https://t.co/yRE4u4ZGe1,,https://x.com/yakiniku040220/status/1970441209341722963,en,グンマー。今はとーきょー,1,0,0,0,605215115,2025-09-23 17:52:47
1970437250145001500,1970437250145001500,1449014103637471232,,GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply Chain Security https://t.co/eK8TbTsblc,,0,en,London,0,0,0,0,,2025-09-23 17:37:04
1970435496074744300,1970435496074744300,ScyScan,,GitHub Mandates #2FA and Short-Lived #Tokens to Strengthen #npm Supply Chain #Security https://t.co/4K5WwRDpS9,,https://x.com/ScyScan/status/1970435496074744290,en,,0,0,0,0,1813572470957277200,2025-09-23 17:30:05
1970431984641155600,1841463353912263000,1998Comer,banteg,@bantg vs code supply chain just became the new npm wildcard,,https://x.com/1998Comer/status/1970431984641155502,en,china,0,0,0,0,2571828692,2025-09-23 17:16:08
1970431003559895000,1970431003559895000,InsightChainz,,npm debug Attack Fails Ledger CTO Confirms Minimal Impact - https://t.co/kGB7988c9V #debug #Attack #Fails,,https://x.com/InsightChainz/status/1970431003559895140,en,,0,0,0,0,1667593926675427300,2025-09-23 17:12:14
1970428141756678400,1970428141756678400,239069744,,GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply Chain Security: https://t.co/aVG3uDIInh by The Hacker News #infosec #cybersecurity #technology #news,,0,en,San Francisco,0,0,0,1,,2025-09-23 17:00:52
1970428096747638800,1970428096747638800,chundefined,,GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply Chain Security https://t.co/wMFp8aFyTB,,https://x.com/chundefined/status/1970428096747638896,en,,0,0,0,0,1737561512728731600,2025-09-23 17:00:41
1970427809878200600,1970427809878200600,DemolisherDigi,,GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply Chain Security https://t.co/wvtNA3AlW9,,https://x.com/DemolisherDigi/status/1970427809878200592,en,,0,0,0,0,1503638576235393000,2025-09-23 16:59:33
1970427520861237500,1970427520861237500,pigram86,,GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply Chain Security https://t.co/D2ATVlUEw8,,https://x.com/pigram86/status/1970427520861237603,en,Mayfield Heights,0,0,0,0,34908943,2025-09-23 16:58:24
1970427412392689700,1970400898703921400,AdamParsonz,DanielW_Kiwi,@DanielW_Kiwi @au_border_force brother there were 3 supply chain attacks in the last week for NPM thousands of packages affected,,https://x.com/AdamParsonz/status/1970427412392689735,en,stopping to smell the weeds,2,1,1,0,1306870130,2025-09-23 16:57:58
1970427232347988000,1970427232347988000,128484298,,GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply Chain Security https://t.co/et6mTg32H7,,3,en,Zurich,9,0,0,0,,2025-09-23 16:57:15
1970427197082243000,1970427197082243000,918194839237382144,,GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply Chain Security https://t.co/YuOcyftH97 https://t.co/HJW6U7gXXa,https://pbs.twimg.com/media/G1hdFdya0AA7RlD.png,0,en,Fuquay-Varina,0,0,0,0,,2025-09-23 16:57:07
1970427098243183000,1970427098243183000,molari999,,GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply Chain Security https://t.co/e6PTSVGkKv,,https://x.com/molari999/status/1970427098243183000,en,,0,0,0,0,2808072092,2025-09-23 16:56:43
1970427072859283500,1970427072859283500,340491651,,[TheHackersNews] GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply Chain Security. GitHub on Monday announced that it will be changing its authentication and publishing options in the near future in response to a recent wave of... https://t.co/grJCyzBdEN,,0,en,Dubai,0,0,0,0,,2025-09-23 16:56:37
1970427037299904500,1970427037299904500,buzz_sec,,The Hacker News - GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply Chain Security https://t.co/B3c9wzXvym,,https://x.com/buzz_sec/status/1970427037299904564,en,,0,0,0,0,2359977433,2025-09-23 16:56:29
1970426579214868500,1970426579214868500,TheCySecNews,,GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply #security #cybersecurity #hack #it-security https://t.co/IZl4pmRK49,,https://x.com/TheCySecNews/status/1970426579214868494,en,,0,0,0,0,1308002177198305300,2025-09-23 16:54:39
1970426579202318800,1970426579202318800,wvipersg,,GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply Chain Security https://t.co/ESS3c2ZMRp,,https://x.com/wvipersg/status/1970426579202318729,en,United States,0,0,0,0,134218633,2025-09-23 16:54:39
1970426351694823400,1970426351694823400,c2webdev,,Is anyone able to explain the NPM attack in one simple non-tech sentence. #npm,,https://x.com/c2webdev/status/1970426351694823522,en,London,0,0,0,0,1178548536,2025-09-23 16:53:45
1970426091996356600,1970426091996356600,_yuheiy,,Our plan for a more secure npm supply chain - The GitHub Blog https://t.co/xKcEMXIHnq,,https://x.com/_yuheiy/status/1970426091996356686,en,,0,0,0,0,2884920656,2025-09-23 16:52:43
1970422197920608500,1970422197920608500,uranariz,,メンテナの認証がFIDOになるならだいぶよくなりそう Our plan for a more secure npm supply chain - The GitHub Blog https://t.co/KzBTveNZvk,,https://x.com/uranariz/status/1970422197920608575,ja,オフトゥン,1,0,0,0,320206341,2025-09-23 16:37:15
1970421508351934500,1970421508351934500,UndercodeNews,,️ #GitHub s Bold Security Overhaul After NPM Supply Chain Attacks https://t.co/97DaoAkOo2,,https://x.com/UndercodeNews/status/1970421508351934502,en,,0,0,0,0,1159818353973895200,2025-09-23 16:34:30
1970419507152986000,1970419507152986000,TheCyberSecHub,,GitHub Mandates 2FA and Short-Lived Tokens to Strengthen npm Supply Chain Security https://t.co/8owCVjEGpE,,https://x.com/TheCyberSecHub/status/1970419507152986158,en,Global,8,0,0,2,792791914525429800,2025-09-23 16:26:33
1970419348310250000,1970419348310250000,3196348874,,The recent npm package supply chain attack underscores the importance of data protection &amp; rapid recovery. #VeeamBackup ensures you can restore quickly and minimize downtime. #cloudbackup #dataprotection https://t.co/WV6a0y7duk,https://pbs.twimg.com/media/G1hVvjQXYAAYoWK.jpg,0,en,Dubai,0,0,0,0,,2025-09-23 16:25:55
1970413262878748700,1970413262878748700,tnk_web,,npmにサプライチェーン攻撃、Chalk、debug、ansi-stylesなど18個のnpmパッケージにマルウェアが注入 | https://t.co/7lM9eSA6gB https://t.co/3lwEU0xqvh,,https://x.com/tnk_web/status/1970413262878748768,ja,,1,0,0,0,811168574257578000,2025-09-23 16:01:45
1970412035016991000,1970412035016991000,jser_info,, Our plan for a more secure npm supply chain - The GitHub Blog https://t.co/idy3OiUvit → https://t.co/wfGhXSeCim npmのサプライチェーン攻撃に対するnpm registry/Githubのロードマッ,,https://x.com/jser_info/status/1970412035016990890,ja,,0,0,0,1,236884545,2025-09-23 15:56:52
1970411641016910000,1970411641016910000,,,npmのサプライチェーン攻撃に対するnpm registry/Githubのロードマップ。 Classic Tokenの廃止、publishをMFA限定、TOTPのMFAを廃止、Granular tokensでのpublishの有効期限を短く設定するなどの対応をしていく。 Our plan for a more secure npm supply chain - The G https://t.co/EG07wiyA46,,https://x.com/undefined/status/1970411641016910115,ja,,52,0,1,16,14169633,2025-09-23 15:55:18
1970410467760943000,1970410467760943000,,,見てる: Our plan for a more secure npm supply chain - The GitHub Blog https://t.co/EG07wiyA46,,https://x.com/undefined/status/1970410467760943192,ja,,1,1,0,1,14169633,2025-09-23 15:50:38
1970405458906075100,1970405458906075100,31189401,,GitHub komt na reeks aanvallen met maatregelen om npm supply chain te beveiligen #securitynl https://t.co/bJHoftMeE1,,0,nl,Den Haag,1,0,0,0,,2025-09-23 15:30:44
1970398807197409800,1970398807197409800,1055062183321595906,,Memo: trusted publishing を使うようにします - Our plan for a more secure npm supply chain https://t.co/Vntuf4saBg,,0,ja,世田谷,2,0,0,0,,2025-09-23 15:04:18
1970386771629285600,1970386771629285600,CharlieEriksen,,Lots of significant changes are coming up from @npmjs in response to the recent supply chain attacks: https://t.co/gspPqRrZmG,,https://x.com/CharlieEriksen/status/1970386771629285709,en,Amsterdam,7,0,0,1,18391186,2025-09-23 14:16:29
1970381876117340400,1970381876117340400,JFrogSecurity,, New supply chain alert! 26 malicious npm packages with a total of 10K downloads are targeting developers stealing their .env credential files. The .env files are sent directly to a remote URL. The malicious code uses heavy base64 obfuscation but its true intent was easily,,https://x.com/JFrogSecurity/status/1970381876117340290,en,USA / Israel,6,0,1,4,928599511244726300,2025-09-23 13:57:01
1970353591883112400,1970353591883112400,tomio2480,,https://t.co/esiigph7cV #HNSAdev,,https://x.com/tomio2480/status/1970353591883112457,qme,北海道のまん中・旭川空港に着陸いたしました,0,0,0,0,94812304,2025-09-23 12:04:38
1970351425239564300,1970351425239564300,1656601365102174209,,When Code Becomes a Thief: The NPM Crypto-Clipper Attack Dark Fact 1: Trusted Code Can Turn Into a Thief https://t.co/UMwmpDqFvt,,0,en,Bijnor,0,0,0,0,,2025-09-23 11:56:01
1970350936213332000,1970350936213332000,kitasoft_com,,メモ https://t.co/AhAAZy8HRm,,https://x.com/kitasoft_com/status/1970350936213332077,ja,,0,0,0,0,484475866,2025-09-23 11:54:05
1970348140630024200,1970348140630024200,kitasoft_com,,npmレジストリで不正パッケージの削除やブロック？をしてるようなので、そろそろ大丈夫？ https://t.co/ovbtJgCWEx,,https://x.com/kitasoft_com/status/1970348140630024238,ja,,0,0,0,0,484475866,2025-09-23 11:42:58
1970341627966235000,1970341627966235000,matsuu_zatsu,,Our plan for a more secure npm supply chain https://t.co/sOM4kGb74J,,https://x.com/matsuu_zatsu/status/1970341627966234869,en,inoreader,0,0,0,0,3257708875,2025-09-23 11:17:05
1970337364128961000,1970337364128961000,Infinit18575448,,AIMindUpdate News! Worried about your software's security? Recent NPM attacks highlight the vulnerabilities in our supply chains. Learn how to protect your code. #NPM #SupplyChainSecurity #OpenSource Click here↓↓↓ https://t.co/eDroKUoX14 https://t.co/KGAQZ4Mf1W,https://pbs.twimg.com/media/G1gLY5xXQAA1n8I.jpg,https://x.com/Infinit18575448/status/1970337364128961002,en,Japan,0,0,0,0,1563373141274927000,2025-09-23 11:00:09
1970337060226843000,1970337060226843000,22106089,,In light of recent npm incidents I've written a post on what supply-chain attacks is and some quick tips on how you can protect yourself. https://t.co/UrXaT1UnRM,,0,en,Vancouver,0,0,0,0,,2025-09-23 10:58:56
1970335223155171300,1970335223155171300,1667761484963905537,,最近 npm 事情好多，寫了一篇關於 supply-chain attacks 和如何保護自己，出了之前提到的定版本和 pnpm，也能設定不要跑 postinstall hook https://t.co/nmXApAKOFB,,0,zh,Vancouver,6,0,0,0,,2025-09-23 10:51:38
1970332920565866800,1970332920565866800,weeklyfoo,,Popular Tinycolor npm Package Compromised in Supply Chain Attack Affecting 40+ Packages by https://t.co/fVsq4enr1p Malicious update to @ctrl/tinycolor on npm is part of a supply-chain attack hitting 40+ packages across maintainers https://t.co/fmd0MmdBsM,,https://x.com/weeklyfoo/status/1970332920565866753,en,ze web,0,0,0,0,1761285675477766100,2025-09-23 10:42:29
1970323034985603000,1970323028786528500,nabinno,nabinno,https://t.co/YfTvNOizWK https://t.co/7MyPGkAjN0 https://t.co/H2HKubpakC https://t.co/ZNnxs744QA https://t.co/B9edxGm7Up https://t.co/QiuXc5eTxp https://t.co/EzW8gXwlNa,,https://x.com/nabinno/status/1970323034985603105,zxx,Fmr Tokyo Army Air School,0,0,0,0,9385972,2025-09-23 10:03:13
1970322730320044500,1970322730320044500,00xSEV,,I'm looking for a way to safely run npm/hardhat projects without getting pwned and with the recent news of a supply chain attack this is back on my mind https://t.co/bddKCgyqmS I think isolating it in Docker should be possible but I don't feel like I have the skills to set it,,https://x.com/00xSEV/status/1970322730320044448,en,Worldwide,0,0,1,0,1708686394200375300,2025-09-23 10:02:00
1970318011643892000,1970318011643892000,adnanthekhan,,It's about time - kudos to @npmjs for making the tough but important call. We really did luck out that Shai-Hulud was a shitty vibe-coded worm and not a nation-state attack or something even worse that deployed ransomware en-masse. https://t.co/H3RYwEYqMg,,https://x.com/adnanthekhan/status/1970318011643892006,en,United States,7,0,2,1,117913164,2025-09-23 09:43:15
1970307958018818300,1970307958018818300,Cyber_O51NT,,GitHub announced a comprehensive plan to enhance npm security following recent attacks implementing trusted publishing and strengthening authentication practices to protect the open source ecosystem and mitigate future risks. #npm #OpenSourceSecurity https://t.co/W72QsKptAA,,https://x.com/Cyber_O51NT/status/1970307958018818362,en,Singapore,7,0,0,3,877710712734232600,2025-09-23 09:03:18
1970307175659508000,1970307175659508000,thenewstack,,2025 `State of CSS` survey results another npm packages attack and React Router gets a middleware feature. By @LoraineLawson https://t.co/eY9IeJLSuD,,https://x.com/thenewstack/status/1970307175659508039,en,We're Global 🌏,1,0,0,0,2327560616,2025-09-23 09:00:11
1970301745713873000,1970301745713873000,https://x.com/dailysnap46/status/1970301745713872903,,GitHub announced a plan to enhance npm security after recent attacks including the Shai-Hulud worm on Sept 14 2025. Over 500 malicious packages were removed. New measures require 2FA granular tokens and trusted publishing to combat account takeovers and malware in the open...,,0,en,Sonipat,0,0,0,0,0,2025-09-23 08:38:37
1970294818858287600,1970294818858287600,massimobonanni,,Our plan for a more secure npm supply chain https://t.co/PhTCwUnoCl,,https://x.com/massimobonanni/status/1970294818858287509,en,Rome,0,0,0,0,83078615,2025-09-23 08:11:05
1970289927582597400,1970289927582597400,azure1dev,,Our plan for a more secure npm supply chain https://t.co/ORfu46WaC5 #Microsoft #Azure #AppDev,,https://x.com/azure1dev/status/1970289927582597325,en,,0,0,0,0,885968274550337500,2025-09-23 07:51:39
1970286097273102800,1970281919385579500,xstoicunicornx,ercwl,@ercwl jimmy song is so brain dead at this point that he thinks nostr would have prevented a npm supply chain attack https://t.co/F7HuDd2uFn https://t.co/xco5nlIx0e,https://pbs.twimg.com/media/G1fcWXEWEAAika9.jpg,https://x.com/xstoicunicornx/status/1970286097273102723,en,,0,0,0,0,1373891873178275800,2025-09-23 07:36:26
1970269005413040000,1970269005413040000,cybernewscentre,,Cyber Update: 23rd Sept 2025 ACSC issues high-level alert after attackers target code repositories. Worm Shai-Hulud hit 180+ npm packages showing the risk of supply chain compromise. Read More: https://t.co/yTtD7zuMr8 #CyberSecurity #DataBreach #InfoSec #CyberAttack,,https://x.com/cybernewscentre/status/1970269005413040213,en,Australia,1,0,0,0,1676010326742175700,2025-09-23 06:28:31
1970234263397388800,1970234263397388800,blockthreat,,BlockThreat - Week 37 2025 Sponsored by @ChainPatrol Mass NPM supply chain attack Kiln API hacked. $41.5M stolen Shibarium multisig compromised. $3M Yala bridge hijacked. $7.64M https://t.co/WY2MoICTc9,https://pbs.twimg.com/media/G1etiBca0AAoEXP.jpg,https://x.com/blockthreat/status/1970234263397388799,en,,12,2,3,3,1338907801662320600,2025-09-23 04:10:28
1970222551419830800,1970222551419830800,trustlock_sec,, CrowdStrike sufrió un ataque a su cadena de suministro vía paquetes npm. ¿Estamos validando el software que usamos? Auditorías CI/CD y rotación de tokens son urgentes. #CybersecurityNews #CrowdStrike #npm #DevSecOps #GitHub #Falcon #SecurityAlert https://t.co/JjxWlWWvTj,,https://x.com/trustlock_sec/status/1970222551419830664,es,México,2,0,0,0,1935013493323038700,2025-09-23 03:23:55
1970212491847442700,1970212491847442700,abh1sek,,One of the quick wins against npm based software supply chain attack is to switch to pnpm v10+ which disables build scripts in 3rd part dependencies by default. Except for the nx build system compromise (s1ngularity) all attacks relied on postinstall script to execute payload,,https://x.com/abh1sek/status/1970212491847442694,en,India,4,0,0,2,14933363,2025-09-23 02:43:57
1970201445019591000,1970201445019591000,npm_malware,,️ New threat detected: tplus-portaltouch@3.31.1 ️ This file contains a malicious React router component that implements a supply chain attack through navigation data exfiltration. The code appears to be a legitimate StaticRouter component but secre... https://t.co/KRzn4Uz2Pi,,https://x.com/npm_malware/status/1970201445019590789,en,,0,0,0,0,1564754411540316200,2025-09-23 02:00:03
1970186345239978200,1970186345239978200,npm_malware,,️ New threat detected: tplus-portaltouch@3.27.12 ️ This file contains a malicious React router component that implements a supply chain attack through navigation data exfiltration. The code appears to be a legitimate StaticRouter component but secr... https://t.co/3sIuBqMju7,,https://x.com/npm_malware/status/1970186345239978315,en,,0,0,0,0,1564754411540316200,2025-09-23 01:00:03
1970184337657123000,1970184337657123000,Sophos,,Billions of downloads depended on 18 open source packages that turned toxic overnight. The massive NPM supply chain attack proves orgs must tighten how they vet dependencies and manage package versions to reduce exposure. Read more in @DarkReading: https://t.co/tinv2CeiVT,,https://x.com/Sophos/status/1970184337657123020,en,Worldwide,4,0,0,0,161038997,2025-09-23 00:52:05
1970178103663009800,1970178103663009800,gitmircd,,the npm attack weakened one narrative but strengthened another one my wife doesn t understand my level of overthinking but i try to plan for that which seems unrealistic because in my life nothing is unheard of,,https://x.com/gitmircd/status/1970178103663009862,en,iseeyou,0,0,0,0,1820877044391276500,2025-09-23 00:27:18
1970177105687355400,1970165090604523800,Keleesssss,Keleesssss,@fatihguzeldev Kütüphane ekosistemi tartışmalı çünkü NPM gibi küçük paketlerin tercih edildiği bir sosyal yapı var bu da supply chain attack'lara açık hale getiriyor ekosistemi. Yapacaklarını bulabilmek açısından bence bayağı iyi çoğu C++ kütüphanesine binding de var rewrite yoksa bile.,,https://x.com/Keleesssss/status/1970177105687355477,tr,,2,0,1,0,2419506301,2025-09-23 00:23:20
1970170007708672300,1970170007708672300,SeahalJa,,これ、マルウエアでないけど、悪意のある人による乗っ取り行為で、最高にヤバいだろ。マジなら、npm 系の乗っ取りと同等のヤバさだわな。&gt; 「RubyGems」のGitHub Enterpriseが勝手に「Ruby Central」に改名されて既存のメンテナが追放される事態が発生 - GIGAZINE https://t.co/YN0XXD7Jha,,https://x.com/SeahalJa/status/1970170007708672363,ja,Hell,0,0,0,0,290866903,2025-09-22 23:55:08
1970169290083959000,1970169290083959000,gitmircd,,everything happens for a reason i could have released my project months ago but the ledger npm attack could have been enough to shift (one of) my narrative(s) seeking out answers finding loopholes,,https://x.com/gitmircd/status/1970169290083958913,en,iseeyou,0,0,1,0,1820877044391276500,2025-09-22 23:52:17
1970156779137835000,1970156779137835000,Defipeniel,,gInfinit! Friendly reminder: @Infinit_Labs will reward the top-1000 eligible creators on September 30. Think one fig on a crypto wallet? When NPM supply chain attacks rocked the JavaScript ecosystem Infinit flexed zero exposure all thanks to their non-custodial https://t.co/thda8BpHxG,https://pbs.twimg.com/media/G1dnJKUWkAAQ4NH.jpg,https://x.com/Defipeniel/status/1970156779137835086,en,Web3,23,23,22,0,1391485608002998300,2025-09-22 23:02:34
1970153116201861400,1970153116201861400,3887726353,,CrowdStrike npm Packages Compromised in Ongoing Supply Chain Attack | https://t.co/McIAmQJ4St,,0,en,San Jose,0,0,0,0,,2025-09-22 22:48:01
1970149926429438500,1970149926429438500,BlockscopeCo,,Supply-chain attacks now define crypto risk. After the recent npm hack we saw another malware Shai-Hulud . And not just that even exploits like Feb s Bybit heist showed classic supply-chain traits. Understanding this vector + defenses is important for institutions as well as https://t.co/nEXKXWDKvE,https://pbs.twimg.com/media/G1dg6mjXQAAxqhq.jpg,https://x.com/BlockscopeCo/status/1970149926429438442,en,,3,1,1,1,1553232454017745000,2025-09-22 22:35:20
1970138727776162300,1970138727776162300,ark__,,If there is ever a supply chain attack on the is-even npm package I think it s kind of deserved,,https://x.com/ark__/status/1970138727776162241,en,,5,0,1,0,1441756294109487000,2025-09-22 21:50:50
1970131715193745700,1970131707606323700,satoshi_mister,satoshi_mister,The $3.1B in crypto losses H1 2025 isn't just theft it's a market efficiency signal. Economic analysis: When attack ROI exceeds development costs by 1000x (NPM attack cost ~$10K yielded $486K instantly) rational actors will exploit vulnerabilities.,,https://x.com/satoshi_mister/status/1970131715193745773,en,,0,0,0,0,1863662110489604000,2025-09-22 21:22:58
1970118533364470000,1970118533364470000,sonatype,,The Latest on npm Supply Chain Attack https://t.co/oczEJgqwGb,,https://x.com/sonatype/status/1970118533364469943,en,,1,0,0,0,117142912,2025-09-22 20:30:36
1970110107540468200,1970110107540468200,824652273523552256,,https://t.co/6Q1Fl9dqAt,,0,zxx,Connecticut,0,0,0,0,,2025-09-22 19:57:07
1970095832608227600,1970095832608227600,lordman1982,,Self-Replicating Worm Hits 180+ npm Packages to Steal Credentials in Latest Supply Chain Attack https://t.co/TR3xucExqh,,https://x.com/lordman1982/status/1970095832608227544,en,,2,0,0,1,400232249,2025-09-22 19:00:23
1970084619102937000,1970084619102937000,TylerBlaize,,Security Update: Flamingo Finance is SAFE You may have heard about the recent NPM supply chain attack that impacted popular libraries like chalk and debug. @Neo_Blockchain @FlamingoFinance #Neo #Web3 #Crypto $Neo $Gas https://t.co/PfLl9cr0Oa,https://pbs.twimg.com/media/G1clhQnWAAA3lKF.jpg,https://x.com/TylerBlaize/status/1970084619102937186,en,,1,0,0,0,1935739340921225200,2025-09-22 18:15:50
1970080681762992400,1970080681762992400,771488794478542848,, Are your Linux systems safe from npm dependency attacks? An attack compromised 18 packages impacting open-source supply chains at a massive scale. 2.6 billion downloads weekly were affected. Learn how to protect your infrastructure! #hacking #cybersec #kalilinux #NPM https://t.co/sbXCQRvURz,https://pbs.twimg.com/media/G1ch8CcW4AAO28G.jpg,1,en,Midland Park,2,0,0,0,,2025-09-22 18:00:11
1970065186334912800,1970065186334912800,TrendMicroRSRCH,,The Shai-hulud worm payload is spreading via compromised Node Package Manager packages stealing cloud tokens and using secret-scanning tools. Trend Micro s Senior Cybersecurity Engineer Joshua Tsang explain the attack and its targets: https://t.co/hEPyp1Uz1o,,https://x.com/TrendMicroRSRCH/status/1970065186334912660,en,,1,0,0,1,11927342,2025-09-22 16:58:37
1970059975688151000,1969648710301716700,cryptodrugs101,0x_Brave,@0x_Brave 1inch users stay safe as crypto weathers the Shai Hulud NPM supply chain attack,,https://x.com/cryptodrugs101/status/1970059975688151105,en,,0,0,0,0,2985135672,2025-09-22 16:37:54
1970058587281170700,1969648710301716700,ziimanchinabro,0x_Brave,@0x_Brave 1inch stayed secure during Shai-Hulud NPM attack.,,https://x.com/ziimanchinabro/status/1970058587281170677,en,USA,0,0,0,0,1467488281369751600,2025-09-22 16:32:23
1970046507652141000,1970046507652141000,abh1sek,,Impacted by Shai Hulud supply chain attack on npm? We are putting together scripts IOCs and guidance on responding to this supply chain attack. We are keeping it updated as we detect or learn about additional IOCs. https://t.co/7QuhhAx3HU,,https://x.com/abh1sek/status/1970046507652141180,en,India,4,1,1,1,14933363,2025-09-22 15:44:23
1970043077961069000,1969636060524163000,jp_dawg,nitsch_kn,@nitsch_kn Does it? Its a supply chain attack. What will ICP do if some random npm package is compromised,,https://x.com/jp_dawg/status/1970043077961069017,en,,0,0,0,0,3365979094,2025-09-22 15:30:46
1970028701191745800,1970028701191745800,247032129,,At the start of this year in our annual cybersecurity review we said one of the biggest threats was increasingly sophisticated phishing. Unfortunately this has been proven correct in the largest supply chain attack yet - a hacking campaign targeting npm https://t.co/6IVmT23e2T https://t.co/x1ZO9dWNNX,https://pbs.twimg.com/media/G1bynL9bgAAPkjh.jpg,0,en,Kilsyth South,0,0,0,0,,2025-09-22 14:33:38
1970006495648456700,1970006495648456700,oliver_alb6540,,Good morning @infinit_lab world I bring in goodnews. INFINIT is safe from NPM supply chain attack Heads up everyone! There s a major security threat brewing in the tech world right now and it s affecting a huge chunk of the internet. A well-known developer's account on NPM (a,,https://x.com/oliver_alb6540/status/1970006495648456735,en,Nigeria,19,0,12,11,1660348924643664000,2025-09-22 13:05:24
1970000882440765700,1970000882440765700,314472934,,Hundreds of compromised NPM packages have already been found and the list continues to grow as a major supply chain attack spreads malware. https://t.co/KI7iVkonol,,0,en,Vienna,0,0,0,0,,2025-09-22 12:43:05
1969989534172816000,1969989534172816000,CryptoThreadsX,, Major #NPM supply chain attack hit 18+ core JavaScript libraries with 2.6B+ weekly downloads Attackers used phishing to compromise developer accounts deploying clipboard hijackers targeting #crypto wallets Only $503 stolen due to quick community response but 99% of cloud https://t.co/YAoABPkJ4a,https://pbs.twimg.com/media/G1amBH5awAA5XR3.png,https://x.com/CryptoThreadsX/status/1969989534172815843,en,,17,0,20,12,1868844709835423700,2025-09-22 11:58:00
1969984988289347800,1969984988289347800,Cryptogas888,,️Leger chief officer Charles Guillemet warns of the largest crypto hack ever️ Guillemet warns of a major supply-chain attack via NPM (Node Package Manager) a package manager widely used in JavaScript development. Benzinga+3CoinDesk+3Blockworks+3 A reputable,,https://x.com/Cryptogas888/status/1969984988289347897,en,,0,1,0,0,1739912900662243300,2025-09-22 11:39:56
1969973274013843700,1969800035928850700,vodkamq,lovestern83,@lovestern83 @Infinit_Labs Infinit s non-custodial setup avoided NPM attack risks with V2 streamlining flows HyperEVM enabling multi-protocol farming and AI strategies powering competitions.,,https://x.com/vodkamq/status/1969973274013843618,en,Việt Nam,0,0,0,0,974470826689904600,2025-09-22 10:53:23
1969956459615273200,1969956459615273200,KryptoKorea__,, 18개 이상의 핵심 #JavaScript 라이브러리가 공격받았습니다 공격자는 피싱으로 개발자 계정을 탈취해 #crypto 지갑을 노렸습니다 피해액은 단 $503이었지만 99% 클라우드 환경이 노출되었습니다 ️ 전체 분석은 여기서 확인하세요 https://t.co/bA0pKQajWJ,,https://x.com/KryptoKorea__/status/1969956459615273227,ko,Korea,0,0,0,0,1924385953528889300,2025-09-22 09:46:34
1969956066277437700,1969956066277437700,VespaLedger,, Attacco #NPM: oltre 18 librerie compromesse con 2 6B download settimanali ️ Phishing contro sviluppatori e furto indirizzi #crypto Usa sempre hardware wallet per più #security Leggi l analisi completa: https://t.co/o4uT2r1nWW,,https://x.com/VespaLedger/status/1969956066277437700,it,Italy,0,0,0,0,1925069488673980400,2025-09-22 09:45:00
1969955897674809300,1969955897674809300,cryptoespresso_,, Attacco #NPM servito come una ricetta amara: 18 librerie colpite 2.6B download settimanali ‍ Solo $503 rubati grazie alla reazione rapida ma il 99% dei cloud era esposto Leggi l analisi completa: https://t.co/gFWHo9PHma,,https://x.com/cryptoespresso_/status/1969955897674809431,it,Italy,0,0,0,0,1924380641723871200,2025-09-22 09:44:20
1969955788329570600,1969955788329570600,KrautCoin,, #NPM Hack trifft 18+ Kernbibliotheken mit 2 6B Downloads/Woche Phishing für Dev-Accounts Clipboard-Hijacker für #crypto Wallets Am Ende: nur $503 geklaut aber 99% Cloud offen Hardware Wallets lachen zuletzt Mehr Details hier: https://t.co/9NuBBM79IH,,https://x.com/KrautCoin/status/1969955788329570579,de,Germany,0,0,0,0,1924377366693814300,2025-09-22 09:43:54
